nom_commune_postal;code_postal;latitude;longitude;code_departement
BERRY AU BAC;2190;49.4084985083;3.8985497785;2
BERTAUCOURT EPOURDON;2800;49.6276056573;3.39748988886;2
BERTHENICOURT;2240;49.7788058177;3.37247241058;2
BERTRICOURT;2190;49.3975285682;4.01146178698;2
BERZY LE SEC;2200;49.3172125296;3.29666086699;2
BESME;2300;49.5341682819;3.16474171361;2
BESMONT;2500;49.823361306;4.11768907822;2
BESNY ET LOIZY;2870;49.5928792816;3.57657238799;2
BETHANCOURT EN VAUX;2300;49.6290547772;3.14064657935;2
BEUGNEUX;2210;49.2275759309;3.41647403702;2
BEUVARDES;2130;49.1308547007;3.49165019107;2
BEZU LE GUERY;2310;49.0102591835;3.22764610411;2
BEZU ST GERMAIN;2400;49.1046732888;3.40812513224;2
BICHANCOURT;2300;49.578776546;3.21263017443;2
BIEUXY;2290;49.4476050585;3.26985890807;2
BIEVRES;2860;49.4921822965;3.7137356904;2
BILLY SUR AISNE;2200;49.3556556532;3.37609947556;2
BILLY SUR OURCQ;2210;49.2215032882;3.29903267663;2
BLANZY LES FISMES;2160;49.3372673738;3.671868408;2
BLERANCOURT;2300;49.5076223945;3.15179502187;2
BLESMES;2400;49.0264919363;3.46405474705;2
BOHAIN EN VERMANDOIS;2110;49.989032874;3.46522354976;2
BOIS LES PARGNY;2270;49.7369350689;3.65414834535;2
BONCOURT;2350;49.6264861998;3.956447719;2
BONNEIL;2400;49.0082419817;3.3459478468;2
BONNESVALYN;2400;49.1264049496;3.32541661771;2
BONY;2420;49.9908643724;3.22116002448;2
BOSMONT SUR SERRE;2250;49.7390653213;3.86733568391;2
BOUCONVILLE VAUCLAIR;2860;49.4606212957;3.75658607824;2
BOUE;2450;50.0114554001;3.71432024852;2
BOUFFIGNEREUX;2160;49.3788374998;3.84626014622;2
BOURESCHES;2400;49.0671787396;3.31728226934;2
BOURG ET COMIN;2160;49.4022354002;3.65944342757;2
BOURGUIGNON SOUS COUCY;2300;49.5427641575;3.15422957657;2
BOURGUIGNON SOUS MONTBAVIN;2000;49.5288056883;3.53777236106;2
LA BOUTEILLE;2140;49.8778828965;3.96243530235;2
BRAINE;2220;49.3484719318;3.53596629744;2
BRANCOURT EN LAONNOIS;2320;49.5176286609;3.41282321335;2
BRANCOURT LE GRAND;2110;49.98081057;3.39391192109;2
BRASLES;2400;49.0567927241;3.42453409652;2
BRAYE EN LAONNOIS;2000;49.4375773374;3.60977976284;2
BRAYE EN THIERACHE;2140;49.7675470994;3.96265841899;2
BRAY ST CHRISTOPHE;2480;49.7746700975;3.14070965091;2
BRAYE;2880;49.4221361409;3.37829006511;2
BRECY;2210;49.1398626041;3.42373097034;2
BRENELLE;2220;49.3680052078;3.5442035574;2
BRENY;2210;49.1842783438;3.34972495405;2
BRIE;2870;49.5973962294;3.4733634659;2
BRISSAY CHOIGNY;2240;49.7228299725;3.39639768252;2
BRISSY HAMEGICOURT;2240;49.7432786375;3.39968837909;2
BRUMETZ;2810;49.1103074474;3.15291445147;2
BRUNEHAMEL;2360;49.7718100626;4.18649398572;2
BRUYERES SUR FERE;2130;49.1996571467;3.44535846468;2
BRUYERES ET MONTBERAULT;2860;49.5239615523;3.66954693798;2
BRUYS;2220;49.2621681637;3.56863439754;2
BUCILLY;2500;49.8658103548;4.09323369949;2
BUCY LE LONG;2880;49.3884447185;3.39828602712;2
BUCY LES CERNY;2870;49.5790852566;3.496908306;2
BUCY LES PIERREPONT;2350;49.6467998089;3.90358311553;2
BUIRE;2500;49.9070296259;4.05674542304;2
BUIRONFOSSE;2620;49.9577111138;3.838016082;2
BURELLES;2140;49.7687046874;3.91196369709;2
BUSSIARES;2810;49.0765910572;3.25026191909;2
BUZANCY;2200;49.3099528163;3.3478744079;2
CAILLOUEL CREPIGNY;2300;49.6176055636;3.12169527347;2
CAMELIN;2300;49.5205248253;3.12854853594;2
LA CAPELLE;2260;49.9732109539;3.91398483546;2
CASTRES;2680;49.8013894137;3.25325245088;2
LE CATELET;2420;50.0009779444;3.2423098464;2
CAULAINCOURT;2490;49.864658382;3.11126489473;2
CAUMONT;2300;49.6372659106;3.17347612819;2
CELLES LES CONDE;2330;49.0148161041;3.57007423847;2
CELLES SUR AISNE;2370;49.4159264546;3.47446927431;2
CERIZY;2240;49.7670333979;3.33255021354;2
CERNY EN LAONNOIS;2860;49.4500150087;3.67982439455;2
CERNY LES BUCY;2870;49.5778658953;3.54646763896;2
CERSEUIL;2220;49.324784775;3.51746919082;2
CESSIERES;2320;49.5595788079;3.50190405701;2
CHACRISE;2200;49.3002009035;3.39759102537;2
CHAILLEVOIS;2000;49.5081654549;3.52234605948;2
CHALANDRY;2270;49.6702675165;3.64445509533;2
CHAMBRY;2000;49.5986366056;3.67200832611;2
CHAMOUILLE;2860;49.4720646954;3.67062673062;2
CHAMPS;2670;49.5434967943;3.2618311238;2
CHAOURSE;2340;49.7007898116;3.98562292281;2
LA CHAPELLE SUR CHEZY;2570;48.9492049177;3.37662807022;2
CHARLY SUR MARNE;2310;48.9898678258;3.29365157876;2
LE CHARMEL;2850;49.1121866037;3.54125960951;2
CHARMES;2800;49.6508532429;3.38525104222;2
CHARTEVES;2400;49.0898127369;3.50871838479;2
CHASSEMY;2370;49.3783410842;3.50271467967;2
CHATEAU THIERRY;2400;49.0564070801;3.38160004843;2
CHATILLON LES SONS;2270;49.7618503091;3.70312508858;2
CHATILLON SUR OISE;2240;49.7938161671;3.41630401708;2
CHAUDARDES;2160;49.3962562981;3.78942153696;2
CHAUDUN;2200;49.3150223009;3.25276338247;2
CHAUNY;2300;49.619880673;3.21875355041;2
CHAVIGNON;2000;49.4794437147;3.51936895626;2
CHAVIGNY;2880;49.4232730431;3.30567490669;2
CHAVONNE;2370;49.4073162185;3.56243209622;2
CHERET;2860;49.5141661683;3.68718851388;2
CHERMIZY AILLES;2860;49.4629888139;3.71995479046;2
CHERY CHARTREUVE;2220;49.2556867214;3.60484629397;2
CHERY LES POUILLY;2000;49.6488389918;3.59416271271;2
CHERY LES ROZOY;2360;49.7222192886;4.1011989282;2
CHEVENNES;2250;49.818366417;3.7371313317;2
CHEVREGNY;2000;49.4661009452;3.59365333616;2
CHEVRESIS MONCEAU;2270;49.7616780422;3.5837583969;2
CHEZY EN ORXOIS;2810;49.1268031885;3.16759094422;2
CHEZY SUR MARNE;2570;48.983996655;3.38226485102;2
CHIERRY;2400;49.035155356;3.43302324278;2
CHIGNY;2120;49.9298846139;3.77489645427;2
CHIVRES EN LAONNOIS;2350;49.6268606782;3.85603255601;2
CHIVRES VAL;2880;49.4029298198;3.43836038727;2
CHIVY LES ETOUVELLES;2000;49.5326303582;3.58562168803;2
CHOUY;2210;49.2167334121;3.24708004454;2
CIERGES;2130;49.1648316775;3.60411788847;2
CILLY;2250;49.7490011958;3.84000022806;2
CIRY SALSOGNE;2220;49.3674868367;3.46778299062;2
CLACY ET THIERRET;2000;49.5524137158;3.56557185412;2
CLAIRFONTAINE;2260;49.9739945177;3.98660655282;2
CLAMECY;2880;49.4281077825;3.36378754787;2
CLASTRES;2440;49.7488769741;3.2302033407;2
CLERMONT LES FERMES;2340;49.6601654327;3.94320327145;2
COEUVRES ET VALSERY;2600;49.3295432232;3.15290453511;2
COINCY;2210;49.1632280955;3.43633795455;2
COINGT;2360;49.7923246397;4.09591303887;2
COLLIGIS CRANDELAIN;2860;49.4666159338;3.63042181928;2
COLONFAY;2120;49.8584586783;3.71138683561;2
COMMENCHON;2300;49.6416913377;3.15095437349;2
CONCEVREUX;2160;49.3764478648;3.78830446161;2
CONDE EN BRIE;2330;49.0016101753;3.56116999962;2
CONDE SUR AISNE;2370;49.4007552828;3.46571591087;2
CONDE SUR SUIPPE;2190;49.4138370327;3.94498449027;2
CONDREN;2700;49.6370236167;3.27726632135;2
CONNIGIS;2330;49.0359363932;3.53287282671;2
CONTESCOURT;2680;49.7916934603;3.23428350737;2
CORBENY;2820;49.4620558975;3.82654082441;2
CORCY;2600;49.2549892095;3.19724367023;2
COUCY LE CHATEAU AUFFRIQUE;2380;49.5159709578;3.31548892957;2
COUCY LES EPPES;2840;49.5566159059;3.77716711865;2
COUCY LA VILLE;2380;49.5405792355;3.34372156034;2
COULONGES COHAN;2130;49.1980463524;3.62776592985;2
COUPRU;2310;49.0313536349;3.2743801467;2
COURBES;2800;49.6815888779;3.46004834981;2
COURBOIN;2330;48.9960917184;3.50690687861;2
COURCELLES SUR VESLE;2220;49.348025885;3.57684035869;2
COURCHAMPS;2810;49.1164230809;3.26303714363;2
COURMELLES;2200;49.3434328339;3.30199112892;2
COURMONT;2130;49.1377444173;3.57546880498;2
COURTEMONT VARENNES;2850;49.0715288855;3.54168079771;2
COURTRIZY ET FUSSIGNY;2820;49.5140957547;3.79503800634;2
COUVRELLES;2220;49.3339841009;3.48486954064;2
COUVRON ET AUMENCOURT;2270;49.6458776473;3.52446684584;2
COYOLLES;2600;49.2133089693;3.01306173751;2
CRAMAILLE;2130;49.2285541737;3.45227303073;2
CRAONNE;2160;49.4476368348;3.79203280761;2
CRAONNELLE;2160;49.4254999308;3.77686483236;2
CRECY AU MONT;2380;49.4839031807;3.31195074309;2
CRECY SUR SERRE;2270;49.698624191;3.62256564798;2
CREPY;2870;49.6082534854;3.5125070585;2
CREZANCY;2650;49.0428713757;3.51138201699;2
CROIX FONSOMME;2110;49.9306761102;3.39430326005;2
LA CROIX SUR OURCQ;2210;49.1598010602;3.35048905306;2
CROUTTES SUR MARNE;2310;48.9791200153;3.24757642131;2
CROUY;2880;49.4078535405;3.36640020468;2
CRUPILLY;2120;49.9313828796;3.75249198254;2
CUFFIES;2880;49.4081126802;3.32236958826;2
CUGNY;2480;49.7031009123;3.15424498862;2
CUIRIEUX;2350;49.6834404265;3.81994750866;2
CUIRY HOUSSE;2220;49.2904033438;3.48843248507;2
CUIRY LES CHAUDARDES;2160;49.3897631676;3.76227512623;2
CUIRY LES IVIERS;2360;49.7661751176;4.10397751712;2
CUISSY ET GENY;2160;49.4034575347;3.70612307803;2
CUISY EN ALMONT;2200;49.4207417064;3.24887510168;2
CUTRY;2600;49.3442753875;3.19127169549;2
CYS LA COMMUNE;2220;49.3837163848;3.57235420125;2
DAGNY LAMBERCY;2140;49.7690562311;4.04218248631;2
DALLON;2680;49.8240617542;3.23031219742;2
DAMMARD;2470;49.1470522556;3.17719709632;2
DAMPLEUX;2600;49.2414407733;3.14413128827;2
DANIZY;2800;49.6665738585;3.40089557013;2
DERCY;2270;49.709705981;3.68499803784;2
DEUILLET;2700;49.6285991184;3.36051598302;2
DHUIZEL;2220;49.3602201297;3.61487590771;2
DIZY LE GROS;2340;49.6355575735;4.01312880234;2
DOHIS;2360;49.7667554096;4.14178746545;2
DOLIGNON;2360;49.7338298517;4.08637882793;2
DOMMIERS;2600;49.3290731499;3.21634686939;2
DOMPTIN;2310;49.0156995656;3.27296497779;2
DORENGT;2450;49.9652064178;3.7033753973;2
DOUCHY;2590;49.7940905147;3.13035849025;2
DRAVEGNY;2130;49.2391906053;3.64128453803;2
DROIZY;2210;49.2773564352;3.38965007811;2
DURY;2480;49.751235296;3.13377121735;2
EBOULEAU;2350;49.6781110152;3.88259465732;2
EFFRY;2500;49.9191180654;3.98790173223;2
ENGLANCOURT;2260;49.9258825845;3.80718694445;2
EPAGNY;2290;49.471791053;3.25384432012;2
EPARCY;2500;49.8861370225;4.0702371205;2
EPAUX BEZU;2400;49.1029988371;3.35359350285;2
EPIEDS;2400;49.1045180167;3.45072347386;2
L EPINE AUX BOIS;2540;48.8992804015;3.44384138078;2
EPPES;2840;49.5523855068;3.73980858367;2
ERLON;2250;49.7348278249;3.70534450333;2
ERLOY;2260;49.9195909244;3.83764920476;2
ESQUEHERIES;2170;49.9822300914;3.75309920982;2
ESSIGNY LE GRAND;2690;49.7740780116;3.27214459324;2
ESSIGNY LE PETIT;2100;49.8961825414;3.36742260207;2
ESSISES;2570;48.9666904843;3.41396491705;2
ESSOMES SUR MARNE;2400;49.0341132047;3.34014174183;2
ESTREES;2420;49.9705842912;3.2801536166;2
ETAMPES SUR MARNE;2400;49.0317558536;3.41777664616;2
ETAVES ET BOCQUIAUX;2110;49.9310354275;3.45081301205;2
ETOUVELLES;2000;49.5186450995;3.58156180986;2
ETREAUPONT;2580;49.8962633822;3.92348915288;2
ETREILLERS;2590;49.8325776228;3.15800068609;2
ETREPILLY;2400;49.0822681369;3.34802063568;2
ETREUX;2510;49.9996010721;3.65890491685;2
EVERGNICOURT;2190;49.4564306975;4.03631753944;2
FAUCOUCOURT;2320;49.5334418244;3.46663902605;2
FAVEROLLES;2600;49.227064775;3.17814481548;2
FAYET;2100;49.8710844824;3.25278845948;2
LA FERE;2800;49.6662828073;3.36938834693;2
FERE EN TARDENOIS;2130;49.1875000917;3.51106425515;2
LA FERTE CHEVRESIS;2270;49.7409973498;3.55129770695;2
LA FERTE MILON;2460;49.1759874423;3.14237641756;2
FESMY LE SART;2450;50.0482154856;3.69825469199;2
FESTIEUX;2840;49.5252642949;3.76013631694;2
FIEULAINE;2110;49.9018502295;3.44594045878;2
FILAIN;2000;49.4528807514;3.5574063541;2
LA FLAMENGRIE;2260;50.0002036206;3.92466690244;2
FLAVIGNY LE GRAND ET BEAURAIN;2120;49.8865505663;3.67406409367;2
FLAVY LE MARTEL;2520;49.7047240534;3.19451403575;2
FLEURY;2600;49.2652863131;3.15947064674;2
FLUQUIERES;2590;49.800435087;3.15658582012;2
FOLEMBRAY;2670;49.5492820594;3.29319165625;2
FONSOMME;2110;49.9012467271;3.39650664791;2
FONTAINE LES CLERCS;2680;49.8078439274;3.21253412905;2
FONTAINE LES VERVINS;2140;49.8537390603;3.90543025367;2
FONTAINE NOTRE DAME;2110;49.8785724713;3.42380596752;2
FONTAINE UTERTE;2110;49.9252841672;3.36796234214;2
FONTENELLE;2170;50.0309452362;3.84625365761;2
FONTENOY;2290;49.4099999437;3.19454758662;2
FORESTE;2590;49.8055794029;3.09615936707;2
FOSSOY;2650;49.044990122;3.48523126715;2
FOURDRAIN;2870;49.6194184451;3.46049121118;2
FRANCILLY SELENCY;2760;49.8546596853;3.22822036861;2
FRANQUEVILLE;2140;49.8164125588;3.79770261738;2
FRESNES EN TARDENOIS;2130;49.1427948273;3.54893406985;2
FRESNES;2380;49.5548078585;3.37018022508;2
FRESNOY LE GRAND;2230;49.9540724704;3.41858032499;2
FRESSANCOURT;2800;49.6284783975;3.42727910427;2
FRIERES FAILLOUEL;2700;49.6835552621;3.23680430341;2
FROIDESTREES;2260;49.9427092508;3.91032175248;2
FROIDMONT COHARTILLE;2270;49.6818768902;3.72070844849;2
GANDELU;2810;49.0832089104;3.18156231552;2
GAUCHY;2430;49.8234688599;3.28649189661;2
GERCY;2140;49.8158108138;3.87133277309;2
GERGNY;2260;49.9326319225;3.92972384714;2
GERMAINE;2590;49.8124843843;3.11903042429;2
GERNICOURT;2160;49.3952382352;3.86382109909;2
GIBERCOURT;2440;49.7393520234;3.28269647304;2
GIZY;2350;49.6104960814;3.76786152197;2
GLAND;2400;49.0579740538;3.45713931457;2
GOUDELANCOURT LES BERRIEUX;2820;49.4946764579;3.85858670968;2
GOUDELANCOURT LES PIERREPONT;2350;49.6783296824;3.85162740345;2
GOUSSANCOURT;2130;49.1608459229;3.65658681802;2
GOUY;2420;49.9987486908;3.26458305638;2
GRANDLUP ET FAY;2350;49.6512687794;3.73646950468;2
GRANDRIEUX;2360;49.7291718471;4.1879249496;2
GRICOURT;2100;49.8869947757;3.23960817466;2
GRISOLLES;2210;49.130183511;3.37217369933;2
GRONARD;2140;49.7963196915;3.88176918551;2
GROUGIS;2110;49.9508110437;3.53098081744;2
GRUGIES;2680;49.8100941328;3.2751623814;2
GUIGNICOURT;2190;49.4433017606;3.95534582458;2
GUISE;2120;49.8960415076;3.62476062929;2
GUIVRY;2300;49.651625761;3.12103476493;2
GUNY;2300;49.5120153085;3.26082658052;2
GUYENCOURT;2160;49.3573380108;3.84132930883;2
HANNAPES;2510;49.9771158104;3.61442642232;2
HAPPENCOURT;2480;49.7825905619;3.1831286327;2
HARAMONT;2600;49.2872759039;3.03148977109;2
HARCIGNY;2140;49.80256362;3.9828364762;2
HARGICOURT;2420;49.9664492878;3.19055510378;2
HARLY;2100;49.8407051764;3.33484724239;2
HARTENNES ET TAUX;2210;49.2789534457;3.35763287633;2
HARY;2140;49.797388651;3.91927403736;2
LEHAUCOURT;2420;49.911760676;3.27675235436;2
HAUTEVESNES;2810;49.1088469374;3.2356780284;2
HAUTEVILLE;2120;49.8884981223;3.52369340599;2
HAUTION;2140;49.8721128525;3.82719888249;2
LA HERIE;2500;49.8838269882;4.04360657052;2
LE HERIE LA VIEVILLE;2120;49.8222697536;3.65376324724;2
HINACOURT;2440;49.7459956466;3.29422566384;2
HIRSON;2500;49.9426458618;4.10483732841;2
HOLNON;2760;49.8612556888;3.20085325892;2
HOMBLIERES;2720;49.8577543083;3.37495127984;2
HOURY;2140;49.7861780633;3.84806416077;2
HOUSSET;2250;49.7961649956;3.69539262425;2
IRON;2510;49.9504309458;3.6652978953;2
ITANCOURT;2240;49.803442885;3.34942752527;2
IVIERS;2360;49.7858863872;4.13552902559;2
JAULGONNE;2850;49.0895236955;3.53359601877;2
JEANCOURT;2490;49.9288562683;3.14778805313;2
JEANTES;2140;49.8127276252;4.06715502895;2
JONCOURT;2420;49.9601487798;3.30407272701;2
JOUAIGNES;2220;49.2928418789;3.52818628425;2
JUMENCOURT;2380;49.5122950231;3.34939792383;2
JUMIGNY;2160;49.4083834603;3.72524669282;2
JUSSY;2480;49.7172050931;3.23611732777;2
JUVIGNY;2880;49.44857677;3.31533781107;2
JUVINCOURT ET DAMARY;2190;49.4468853425;3.89147198339;2
LAFFAUX;2880;49.4494770874;3.42995693216;2
LAIGNY;2140;49.8631466398;3.86133626518;2
LANCHY;2590;49.8292105187;3.07415428089;2
LANDIFAY ET BERTAIGNEMONT;2120;49.8255553996;3.60399989958;2
LANDOUZY LA COUR;2140;49.8441415789;3.99358286375;2
LANDOUZY LA VILLE;2140;49.8562890185;4.05045506584;2
LANDRICOURT;2380;49.505420346;3.36950507041;2
LANISCOURT;2000;49.5469118723;3.53406747358;2
LAON;2000;49.5679724897;3.62089561902;2
LAPPION;2150;49.5898015281;3.96457967258;2
LARGNY SUR AUTOMNE;2600;49.2610748419;3.05411123113;2
LATILLY;2210;49.1538863119;3.31218468893;2
LAUNOY;2210;49.2629984132;3.4054374314;2
LAVAL EN LAONNOIS;2860;49.5029905064;3.58758242212;2
LAVAQUERESSE;2450;49.9465387553;3.7166420191;2
LAVERSINE;2600;49.3528718857;3.15459651522;2
LEME;2140;49.843926232;3.7576717994;2
LEMPIRE;2420;49.9953429453;3.17401503527;2
LERZY;2260;49.9499258495;3.88135093149;2
LESCHELLE;2170;49.9605709227;3.77740709683;2
LESDINS;2100;49.9043632178;3.31462117869;2
LESGES;2220;49.309828392;3.50034767893;2
LESQUIELLES ST GERMAIN;2120;49.931687068;3.62808644318;2
LEUILLY SOUS COUCY;2380;49.4734455044;3.35288205414;2
LEURY;2880;49.4269529918;3.34130922178;2
LEUZE;2500;49.8578215993;4.16963845435;2
LEVERGIES;2420;49.9345380686;3.31185579217;2
LHUYS;2220;49.2728528048;3.54230635286;2
LICY CLIGNON;2810;49.102123319;3.26534900839;2
LIERVAL;2860;49.4874867517;3.62227691789;2
LIESSE NOTRE DAME;2350;49.6108544067;3.81711786834;2
LIEZ;2700;49.6923509874;3.30017368966;2
LIME;2220;49.3234940469;3.55539520178;2
LISLET;2340;49.6757265054;4.02084295692;2
LIZY;2320;49.5119505422;3.47941613566;2
LOGNY LES AUBENTON;2500;49.8330144048;4.2201280927;2
LONGPONT;2600;49.2843362442;3.22069360555;2
LES SEPTVALLONS;2160;49.3603355862;3.65567844397;2
LOR;2190;49.5296668744;4.05453884406;2
LOUATRE;2600;49.2527947078;3.24153629897;2
LOUPEIGNE;2130;49.2411071956;3.5251073823;2
LUCY LE BOCAGE;2400;49.0549612755;3.27616704555;2
LUGNY;2140;49.782281297;3.8121953982;2
LUZOIR;2500;49.9271348987;3.96025090337;2
LY FONTAINE;2440;49.732033107;3.31099377857;2
MAAST ET VIOLAINE;2220;49.2931740531;3.45694908531;2
MACHECOURT;2350;49.6516966172;3.83765995783;2
MACOGNY;2470;49.1590429097;3.21784708642;2
MACQUIGNY;2120;49.8732387452;3.57070489565;2
MAGNY LA FOSSE;2420;49.9371259007;3.27654031882;2
MAISSEMY;2490;49.8929443672;3.1890371838;2
MAIZY;2160;49.377259904;3.71616526094;2
LA MALMAISON;2190;49.5165178767;4.00048717912;2
MALZY;2120;49.921297034;3.73000059946;2
MANICAMP;2300;49.5650654162;3.17962639988;2
MARCHAIS;2350;49.5850707567;3.82150148626;2
DHUYS ET MORIN EN BRIE;2330;48.8935786183;3.49268121283;2
DHUYS ET MORIN EN BRIE;2540;48.8935786183;3.49268121283;2
MARCY;2720;49.8535898318;3.41135532201;2
MARCY SOUS MARLE;2250;49.7457495163;3.73453881149;2
MAREST DAMPCOURT;2300;49.59443854;3.14627124688;2
MAREUIL EN DOLE;2130;49.2424552782;3.56114326739;2
MARFONTAINE;2140;49.8080469097;3.7639268819;2
MARGIVAL;2880;49.432719029;3.40572977303;2
MARIGNY EN ORXOIS;2810;49.0526386182;3.22281001734;2
MARIZY STE GENEVIEVE;2470;49.1825477943;3.19814247608;2
MARIZY ST MARD;2470;49.1822693098;3.22799114728;2
MARLE;2250;49.7451393478;3.7652054501;2
MARLY GOMONT;2120;49.8913737841;3.7849871912;2
MARTIGNY;2500;49.866582249;4.13443052228;2
MARTIGNY COURPIERRE;2860;49.4900405005;3.6867077549;2
MAUREGNY EN HAYE;2820;49.5406230877;3.79762834314;2
MAYOT;2800;49.7090117255;3.39804766077;2
MENNESSIS;2700;49.6918385873;3.27543313236;2
MENNEVILLE;2190;49.4303233528;4.00555747176;2
MENNEVRET;2630;49.9919704555;3.55884133428;2
MERCIN ET VAUX;2200;49.3705627456;3.27070140635;2
MERLIEUX ET FOUQUEROLLES;2000;49.5137172169;3.49932983224;2
MESBRECOURT RICHECOURT;2270;49.710385665;3.53739733076;2
MESNIL ST LAURENT;2720;49.8290188644;3.36454012617;2
MEURIVAL;2160;49.3567698663;3.7590616765;2
MEZIERES SUR OISE;2240;49.7918999939;3.38740833653;2
MEZY MOULINS;2650;49.0630074888;3.5122782761;2
MISSY AUX BOIS;2200;49.3349407256;3.24662970633;2
MISSY LES PIERREPONT;2350;49.6279354887;3.7841954065;2
MISSY SUR AISNE;2880;49.3855898418;3.43829672684;2
MOLAIN;2110;50.03359227;3.52985658168;2
MOLINCHART;2000;49.5624802928;3.53979641476;2
MONAMPTEUIL;2000;49.4760084468;3.57360176783;2
MONCEAU LE NEUF ET FAUCOUZY;2270;49.7845792788;3.63110860935;2
MONCEAU LES LEUPS;2270;49.6617789272;3.48549133203;2
MONCEAU LE WAAST;2840;49.6217435488;3.71656668597;2
MONCEAU SUR OISE;2120;49.9097732744;3.69947432588;2
MONDREPUIS;2500;49.9637441269;4.05128113518;2
MONNES;2470;49.1458358775;3.22861820737;2
MONS EN LAONNOIS;2000;49.5379451828;3.55478457954;2
MONTAIGU;2820;49.5531328831;3.84439779259;2
MONTBAVIN;2000;49.5295376592;3.51319789821;2
MONTBREHAIN;2110;49.9642449609;3.35609147368;2
MONTCHALONS;2860;49.5131917425;3.72718965805;2
MONTCORNET;2340;49.6890129328;4.02915061151;2
MONT D ORIGNY;2390;49.8514997521;3.52673568406;2
MONTESCOURT LIZEROLLES;2440;49.7360396205;3.26188923395;2
MONTFAUCON;2540;48.9466694844;3.43192398845;2
MONTGOBERT;2600;49.289626635;3.17404129063;2
MONTGRU ST HILAIRE;2210;49.1768851038;3.32722209943;2
MONTHENAULT;2860;49.4892743465;3.65592404446;2
MONTHIERS;2400;49.1085987235;3.29437776654;2
MONTHUREL;2330;49.0275310805;3.55187396803;2
MONTIGNY EN ARROUAISE;2110;49.9120067618;3.48306674241;2
MONTIGNY L ALLIER;2810;49.1221418457;3.10744372815;2
MONTIGNY LE FRANC;2250;49.6874788196;3.9183982393;2
MONTIGNY LENGRAIN;2290;49.3726900463;3.09924630011;2
MONTIGNY LES CONDE;2330;48.9830055534;3.56635546224;2
MONTIGNY SOUS MARLE;2250;49.7411090858;3.80397947574;2
MONTIGNY SUR CRECY;2270;49.7149248587;3.58368023998;2
MONTLEVON;2330;48.9627005485;3.51543798042;2
MONTLOUE;2340;49.6682396007;4.06275825607;2
MONT NOTRE DAME;2220;49.2921467742;3.5821661713;2
MONTREUIL AUX LIONS;2310;49.0264607134;3.19454438663;2
MONT ST JEAN;2360;49.7932196838;4.21125667983;2
MONT ST MARTIN;2220;49.2747967442;3.64275042996;2
MONT ST PERE;2400;49.0816980947;3.47715449247;2
MORCOURT;2100;49.8759595448;3.33400206098;2
MORGNY EN THIERACHE;2360;49.7544947391;4.07631392389;2
MORSAIN;2290;49.4616807631;3.19122405616;2
MORTEFONTAINE;2600;49.3362768244;3.08053479514;2
MORTIERS;2270;49.6934508264;3.66411841593;2
MOULINS;2160;49.4198471298;3.67884923026;2
MOUSSY VERNEUIL;2160;49.4126815323;3.63718132987;2
MOY DE L AISNE;2610;49.750274961;3.35100553228;2
MURET ET CROUTTES;2210;49.2781417953;3.43464742094;2
MUSCOURT;2160;49.3595795698;3.74350239233;2
NAMPCELLES LA COUR;2140;49.7765756098;4.00209910519;2
NAMPTEUIL SOUS MURET;2200;49.3051403969;3.43398003516;2
NANTEUIL LA FOSSE;2880;49.4338010814;3.44800041437;2
NANTEUIL NOTRE DAME;2210;49.1907421685;3.41207163018;2
NAUROY;2420;49.9508154668;3.25861980976;2
NESLES LA MONTAGNE;2400;48.9997837313;3.44587892818;2
NEUFCHATEL SUR AISNE;2190;49.4367296826;4.0236471269;2
NEUFLIEUX;2300;49.6163788231;3.15996849471;2
NEUILLY ST FRONT;2470;49.1626366671;3.26436269893;2
NEUVE MAISON;2500;49.9286429779;4.04086730255;2
LA NEUVILLE BOSMONT;2250;49.7145039747;3.83367274994;2
LA NEUVILLE EN BEINE;2300;49.6762298475;3.15600362361;2
LA NEUVILLE HOUSSET;2250;49.7881379377;3.73171627307;2
LA NEUVILLE LES DORENGT;2450;49.983064353;3.68565926181;2
NEUVILLE ST AMAND;2100;49.8206477091;3.33360991741;2
NEUVILLE SUR AILETTE;2860;49.4695141414;3.69819946444;2
NEUVILLE SUR MARGIVAL;2880;49.4548729773;3.3986658815;2
NEUVILLETTE;2390;49.8554002239;3.46831298648;2
NIZY LE COMTE;2150;49.574361853;4.03064818206;2
NOGENTEL;2400;49.0140758623;3.40340404208;2
NOGENT L ARTAUD;2310;48.9426222247;3.332802902;2
NOIRCOURT;2340;49.6691648747;4.09433809595;2
NOROY SUR OURCQ;2600;49.2041824443;3.20698565652;2
LE NOUVION EN THIERACHE;2170;50.0086867152;3.80929288198;2
NOUVION ET CATILLON;2270;49.7075667391;3.49359729343;2
